order_id,order_date,customer_id,customer_name,customer_region,customer_city,supplier_id,supplier_name,supplier_region,product_id,product_name,product_category,product_subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,order_status,payment_method,sales_channel,delivery_days,rating
ORD-00102,2024-04-08,CUST-0203,Gamma Pvt Ltd 203,West,Ahmedabad,SUP-047,Apex Trading 47,East,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,7,3811.97,0.0,26683.79,15673.22,11010.57,completed,Net-30,Online,3,
ORD-00103,2023-09-30,CUST-0217,Alpha Group 217,East,Patna,SUP-031,Apex Supplies 31,South,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,1,2938.11,5.27,2783.27,2494.09,289.18,completed,Letter of Credit,Online,4,
ORD-00104,2025-02-25,CUST-0085,Beta Pvt Ltd 85,North,Jaipur,SUP-060,Nova Supplies 60,North,PROD-0028,Cables Model 4,Electronics,Cables,4,2823.31,0.0,0.0,8074.46,-1614.89,cancelled,Net-30,Marketplace,,
ORD-00105,2024-09-09,CUST-0162,Delta Enterprises 162,East,Patna,SUP-016,Nova Manufacturing 16,South,PROD-0036,Steel Model 4,Raw Materials,Steel,1,2993.92,0.0,0.0,2325.75,-465.15,cancelled,Wire Transfer,Direct Sales,,
ORD-00106,2023-09-28,CUST-0201,Gamma Ltd 201,South,Kochi,SUP-001,Summit Industries 1,South,PROD-0031,Power Supplies Model 3,Electronics,Power Supplies,2,2070.55,1.97,4059.52,3002.79,1056.73,completed,Letter of Credit,Direct Sales,2,5.0
ORD-00107,2025-03-26,CUST-0242,Beta Corp 242,East,Kolkata,SUP-050,Orbit Trading 50,North,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,3,3028.03,0.0,9084.09,7842.77,1241.32,completed,UPI,Marketplace,2,4.1
ORD-00108,2024-09-27,CUST-0206,Delta Group 206,South,Kochi,SUP-041,Orbit Supplies 41,South,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,1,395.88,0.0,395.88,320.1,75.78,pending,UPI,Direct Sales,,
ORD-00109,2023-01-26,CUST-0030,Alpha Corp 30,North,Chandigarh,SUP-035,Zenith Trading 35,North,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,3,4822.75,0.0,14468.25,7892.58,6575.67,completed,Net-30,Partner,5,3.0
ORD-00110,2025-01-07,CUST-0086,Foxtrot Enterprises 86,South,Chennai,SUP-056,Orbit Trading 56,South,PROD-0035,Steel Model 3,Raw Materials,Steel,2,3566.55,0.0,0.0,4319.81,-863.96,cancelled,Credit Card,Marketplace,,
ORD-00111,2023-01-26,CUST-0291,Gamma Pvt Ltd 291,South,Kochi,SUP-011,Apex Solutions 11,South,PROD-0033,Steel Model 1,Raw Materials,Steel,1,3128.96,20.01,2502.86,2747.91,-245.05,completed,Wire Transfer,Direct Sales,7,4.9
ORD-00112,2023-04-18,CUST-0019,Echo Ltd 19,Central,Indore,SUP-059,Zenith Trading 59,Central,PROD-0054,Films Model 2,Packaging,Films,2,2630.14,1.14,5200.31,4007.31,1193.0,completed,UPI,Online,9,5.0
ORD-00113,2025-01-24,CUST-0239,Foxtrot Ltd 239,Central,Bhopal,SUP-050,Orbit Trading 50,North,PROD-0040,Polymers Model 4,Raw Materials,Polymers,1,3973.25,6.48,3715.78,2834.01,881.77,completed,Wire Transfer,Direct Sales,4,3.7
ORD-00114,2024-09-21,CUST-0078,Foxtrot Group 78,West,Mumbai,SUP-033,Nova Industries 33,West,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,3,3734.12,10.0,10082.12,8476.48,1605.64,completed,UPI,Online,9,4.6
ORD-00115,2025-03-18,CUST-0073,Delta Group 73,West,Pune,SUP-006,Apex Solutions 6,South,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,11,4627.43,1.16,50311.27,33817.24,16494.03,completed,Wire Transfer,Direct Sales,10,4.5
ORD-00116,2023-08-05,CUST-0150,Gamma Pvt Ltd 150,North,Chandigarh,SUP-030,Nova Industries 30,North,PROD-0051,Corrugated Model 3,Packaging,Corrugated,7,4922.96,5.27,0.0,25101.74,-5020.35,cancelled,Wire Transfer,Marketplace,,
ORD-00117,2023-03-24,CUST-0239,Foxtrot Ltd 239,Central,Bhopal,SUP-009,Nova Supplies 9,Central,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,2,337.51,6.65,630.13,548.69,81.44,completed,Wire Transfer,Partner,8,5.0
ORD-00118,2024-05-26,CUST-0203,Gamma Pvt Ltd 203,West,Ahmedabad,SUP-053,Nova Trading 53,West,PROD-0039,Polymers Model 3,Raw Materials,Polymers,6,5150.21,0.0,30901.26,19758.76,11142.5,completed,Credit Card,Online,8,4.3
ORD-00119,2024-06-14,CUST-0032,Gamma Enterprises 32,East,Bhubaneswar,SUP-015,Prime Industries 15,North,PROD-0017,Sensors Model 1,Electronics,Sensors,7,2015.17,0.0,14106.19,8443.38,5662.81,completed,Wire Transfer,Marketplace,8,4.0
ORD-00120,2025-05-23,CUST-0066,Beta Pvt Ltd 66,South,Kochi,SUP-026,Zenith Industries 26,South,PROD-0016,CNC Parts Model 4,Industrial Equipment,CNC Parts,10,4314.6,0.0,43146.0,27204.78,15941.22,completed,Net-30,Marketplace,7,4.5
ORD-00121,2025-02-23,CUST-0077,Gamma Corp 77,East,Bhubaneswar,SUP-047,Apex Trading 47,East,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,5,605.35,0.0,3026.75,2022.1,1004.65,completed,Letter of Credit,Direct Sales,8,4.5
ORD-00122,2024-01-04,CUST-0279,Echo Corp 279,Central,Nagpur,SUP-025,Orbit Industries 25,North,PROD-0046,Alloys Model 2,Raw Materials,Alloys,3,1781.63,0.0,5344.89,3605.83,1739.06,completed,Net-30,Online,10,
ORD-00123,2023-04-25,CUST-0242,Beta Corp 242,East,Kolkata,SUP-047,Apex Trading 47,East,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,1,4092.96,0.0,4092.96,2599.88,1493.08,completed,UPI,Partner,7,2.4
ORD-00124,2023-10-19,CUST-0089,Gamma Group 89,Central,Indore,SUP-049,Apex Supplies 49,Central,PROD-0041,Chemicals Model 1,Raw Materials,Chemicals,5,1879.91,0.0,9399.55,6861.63,2537.92,completed,UPI,Partner,5,3.9
ORD-00125,2023-12-30,CUST-0090,Delta Ltd 90,North,Chandigarh,SUP-010,Orbit Solutions 10,North,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,3,3883.31,6.61,10879.87,9305.84,1574.03,completed,Credit Card,Direct Sales,12,3.4
ORD-00126,2024-11-20,CUST-0073,Delta Group 73,West,Pune,SUP-055,Summit Solutions 55,North,PROD-0068,Freight Model 4,Logistics Services,Freight,2,4929.26,0.0,9858.52,6129.16,3729.36,completed,UPI,Marketplace,6,4.5
ORD-00127,2025-03-12,CUST-0163,Delta Pvt Ltd 163,West,Mumbai,SUP-043,Zenith Trading 43,West,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,1,596.13,5.25,564.83,424.89,139.94,completed,Wire Transfer,Partner,10,3.1
ORD-00128,2024-11-18,CUST-0114,Alpha Group 114,Central,Raipur,SUP-007,Zenith Industries 7,East,PROD-0064,Pallets Model 4,Packaging,Pallets,2,2904.43,1.64,5713.59,4706.75,1006.84,completed,Credit Card,Partner,4,4.3
ORD-00129,2025-02-14,CUST-0132,Alpha Corp 132,East,Bhubaneswar,SUP-047,Apex Trading 47,East,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,1,2375.24,0.0,2375.24,1771.73,603.51,completed,Letter of Credit,Direct Sales,5,4.6
ORD-00130,2025-09-15,CUST-0084,Alpha Corp 84,Central,Nagpur,SUP-004,Nova Industries 4,Central,PROD-0038,Polymers Model 2,Raw Materials,Polymers,1,3163.9,0.0,3163.9,2121.63,1042.27,completed,Letter of Credit,Marketplace,6,3.4
ORD-00131,2024-09-01,CUST-0081,Foxtrot Pvt Ltd 81,South,Chennai,SUP-026,Zenith Industries 26,South,PROD-0027,Cables Model 3,Electronics,Cables,2,2530.43,0.0,5060.86,3361.26,1699.6,completed,UPI,Direct Sales,7,4.3
ORD-00132,2023-06-17,CUST-0028,Echo Ltd 28,West,Pune,SUP-033,Nova Industries 33,West,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,12,2242.3,5.34,25470.73,15269.19,10201.54,completed,UPI,Marketplace,5,4.2
ORD-00133,2024-07-04,CUST-0136,Delta Ltd 136,South,Kochi,SUP-041,Orbit Supplies 41,South,PROD-0050,Corrugated Model 2,Packaging,Corrugated,2,666.62,15.93,1120.85,923.05,197.8,completed,Credit Card,Online,5,3.9
ORD-00134,2024-04-27,CUST-0177,Echo Ltd 177,East,Kolkata,SUP-027,Orbit Trading 27,East,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,5,4118.55,21.37,16192.08,17919.31,-1727.23,completed,Credit Card,Direct Sales,5,4.1
ORD-00135,2023-05-18,CUST-0062,Echo Corp 62,East,Kolkata,SUP-029,Prime Solutions 29,Central,PROD-0023,Controllers Model 3,Electronics,Controllers,1,2675.76,1.67,2631.07,1634.98,996.09,completed,Net-30,Marketplace,10,4.6
ORD-00136,2023-07-25,CUST-0007,Foxtrot Pvt Ltd 7,East,Patna,SUP-040,Orbit Supplies 40,North,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,5,3495.17,0.0,17475.85,14691.7,2784.15,pending,Credit Card,Online,,
ORD-00137,2025-04-05,CUST-0147,Echo Enterprises 147,East,Patna,SUP-057,Summit Solutions 57,East,PROD-0045,Alloys Model 1,Raw Materials,Alloys,1,4716.32,0.0,4716.32,3393.47,1322.85,completed,Credit Card,Marketplace,9,4.9
ORD-00138,2023-07-21,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-004,Nova Industries 4,Central,PROD-0061,Pallets Model 1,Packaging,Pallets,6,3845.31,0.0,23071.86,13036.7,10035.16,completed,UPI,Partner,9,4.0
ORD-00139,2025-02-04,CUST-0138,Delta Ltd 138,West,Mumbai,SUP-039,Summit Industries 39,Central,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,1,2202.1,0.0,2202.1,1278.3,923.8,completed,Net-30,Marketplace,8,3.3
ORD-00140,2023-09-11,CUST-0070,Echo Pvt Ltd 70,North,Chandigarh,SUP-034,Zenith Trading 34,Central,PROD-0073,Last Mile Model 1,Logistics Services,Last Mile,2,2468.8,0.0,4937.6,2830.18,2107.42,completed,UPI,Direct Sales,6,3.6
ORD-00141,2024-03-14,CUST-0243,Delta Group 243,West,Surat,SUP-028,Summit Solutions 28,West,PROD-0045,Alloys Model 1,Raw Materials,Alloys,6,5008.93,0.77,29822.17,21603.29,8218.88,completed,Net-30,Marketplace,9,3.3
ORD-00142,2024-07-17,CUST-0263,Delta Pvt Ltd 263,West,Mumbai,SUP-053,Nova Trading 53,West,PROD-0002,Pump Systems Model 2,Industrial Equipment,Pump Systems,20,855.03,6.22,16036.94,12337.26,3699.68,completed,Net-30,Direct Sales,4,4.4
ORD-00143,2024-08-01,CUST-0239,Foxtrot Ltd 239,Central,Bhopal,SUP-044,Summit Solutions 44,Central,PROD-0080,Cold Chain Model 4,Logistics Services,Cold Chain,3,2380.4,0.0,7141.2,6168.64,972.56,completed,Net-30,Partner,6,
ORD-00144,2025-10-15,CUST-0142,Delta Group 142,East,Bhubaneswar,SUP-057,Summit Solutions 57,East,PROD-0039,Polymers Model 3,Raw Materials,Polymers,10,4820.33,0.0,48203.3,31328.71,16874.59,completed,UPI,Online,9,4.1
ORD-00145,2025-01-04,CUST-0299,Echo Enterprises 299,Central,Indore,SUP-037,Prime Supplies 37,East,PROD-0025,Cables Model 1,Electronics,Cables,5,4168.67,0.0,20843.35,17794.23,3049.12,completed,Letter of Credit,Direct Sales,1,4.0
ORD-00146,2024-12-28,CUST-0151,Echo Corp 151,South,Hyderabad,SUP-011,Apex Solutions 11,South,PROD-0034,Steel Model 2,Raw Materials,Steel,24,1429.42,0.0,0.0,28457.61,-5691.52,cancelled,Wire Transfer,Partner,,
ORD-00147,2023-09-03,CUST-0216,Alpha Ltd 216,South,Chennai,SUP-022,Prime Solutions 22,East,PROD-0048,Alloys Model 4,Raw Materials,Alloys,4,461.15,0.94,1827.26,1141.86,685.4,completed,Credit Card,Direct Sales,8,3.6
ORD-00148,2023-06-30,CUST-0071,Gamma Corp 71,South,Chennai,SUP-022,Prime Solutions 22,East,PROD-0053,Films Model 1,Packaging,Films,2,1339.2,1.15,2647.6,2062.82,584.78,pending,Wire Transfer,Marketplace,,
ORD-00149,2023-01-09,CUST-0220,Alpha Ltd 220,North,Jaipur,SUP-040,Orbit Supplies 40,North,PROD-0050,Corrugated Model 2,Packaging,Corrugated,2,690.5,0.0,1381.0,952.61,428.39,completed,Net-30,Partner,5,3.7
ORD-00150,2023-10-02,CUST-0067,Gamma Corp 67,East,Guwahati,SUP-042,Nova Manufacturing 42,East,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,2,4034.12,0.0,8068.24,6618.14,1450.1,completed,Wire Transfer,Direct Sales,3,5.0
ORD-00151,2025-12-31,CUST-0207,Foxtrot Enterprises 207,East,Bhubaneswar,SUP-017,Prime Trading 17,East,PROD-0017,Sensors Model 1,Electronics,Sensors,8,1795.41,0.75,14255.56,8646.71,5608.85,completed,Credit Card,Online,4,
ORD-00152,2025-12-01,CUST-0025,Echo Enterprises 25,North,Lucknow,SUP-027,Orbit Trading 27,East,PROD-0057,Labels Model 1,Packaging,Labels,1,803.11,0.6,798.29,685.48,112.81,completed,Credit Card,Online,6,5.0
ORD-00153,2025-04-19,CUST-0145,Foxtrot Enterprises 145,North,Chandigarh,SUP-010,Orbit Solutions 10,North,PROD-0064,Pallets Model 4,Packaging,Pallets,7,3261.11,0.0,22827.77,17929.06,4898.71,completed,Wire Transfer,Marketplace,6,4.3
ORD-00154,2024-06-08,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-005,Summit Solutions 5,North,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,15,2060.3,20.15,24677.24,18310.6,6366.64,completed,Net-30,Marketplace,4,3.5
ORD-00155,2023-04-04,CUST-0026,Beta Ltd 26,South,Bengaluru,SUP-011,Apex Solutions 11,South,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,1,4209.82,0.0,4209.82,2682.12,1527.7,completed,Net-30,Partner,8,4.1
ORD-00156,2025-02-28,CUST-0225,Foxtrot Enterprises 225,North,Chandigarh,SUP-018,Nova Supplies 18,West,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,6,2198.59,0.0,13191.54,7470.5,5721.04,completed,Wire Transfer,Online,5,3.4
ORD-00157,2025-02-16,CUST-0068,Delta Group 68,West,Mumbai,SUP-004,Nova Industries 4,Central,PROD-0021,Controllers Model 1,Electronics,Controllers,2,3431.09,0.0,6862.18,4133.88,2728.3,completed,Wire Transfer,Marketplace,7,3.2
ORD-00158,2023-07-15,CUST-0250,Beta Corp 250,North,Jaipur,SUP-035,Zenith Trading 35,North,PROD-0057,Labels Model 1,Packaging,Labels,3,807.19,11.04,2154.23,2072.29,81.94,completed,UPI,Direct Sales,2,4.6
ORD-00159,2023-06-03,CUST-0286,Alpha Pvt Ltd 286,South,Chennai,SUP-040,Orbit Supplies 40,North,PROD-0007,Conveyors Model 3,Industrial Equipment,Conveyors,4,1798.97,0.0,7195.88,5712.8,1483.08,completed,Net-30,Online,7,3.5
ORD-00160,2025-10-15,CUST-0260,Beta Enterprises 260,North,Delhi,SUP-055,Summit Solutions 55,North,PROD-0049,Corrugated Model 1,Packaging,Corrugated,2,3457.55,0.0,6915.1,4091.02,2824.08,completed,Credit Card,Online,6,4.0
ORD-00161,2024-11-10,CUST-0047,Delta Enterprises 47,East,Bhubaneswar,SUP-040,Orbit Supplies 40,North,PROD-0039,Polymers Model 3,Raw Materials,Polymers,4,4589.16,1.63,18057.43,12074.12,5983.31,pending,Letter of Credit,Marketplace,,
ORD-00162,2023-08-06,CUST-0187,Foxtrot Pvt Ltd 187,East,Kolkata,SUP-008,Apex Industries 8,West,PROD-0013,CNC Parts Model 1,Industrial Equipment,CNC Parts,1,3505.69,0.0,3505.69,2809.94,695.75,completed,UPI,Online,8,4.2
ORD-00163,2025-04-28,CUST-0131,Beta Ltd 131,South,Hyderabad,SUP-013,Zenith Supplies 13,West,PROD-0016,CNC Parts Model 4,Industrial Equipment,CNC Parts,2,4371.46,0.0,8742.92,5359.28,3383.64,completed,Credit Card,Marketplace,11,4.4
ORD-00164,2023-12-29,CUST-0235,Echo Enterprises 235,North,Chandigarh,SUP-033,Nova Industries 33,West,PROD-0018,Sensors Model 2,Electronics,Sensors,3,2803.27,0.0,8409.81,6223.34,2186.47,completed,Credit Card,Marketplace,6,3.7
ORD-00165,2024-10-04,CUST-0165,Beta Group 165,North,Lucknow,SUP-035,Zenith Trading 35,North,PROD-0054,Films Model 2,Packaging,Films,12,2272.83,20.6,21655.52,22034.74,-379.22,pending,Letter of Credit,Direct Sales,,
ORD-00166,2024-10-22,CUST-0103,Alpha Ltd 103,West,Pune,SUP-058,Zenith Solutions 58,West,PROD-0038,Polymers Model 2,Raw Materials,Polymers,1,3495.23,0.0,0.0,2555.21,-511.04,cancelled,Credit Card,Partner,,
ORD-00167,2023-02-21,CUST-0288,Alpha Pvt Ltd 288,West,Ahmedabad,SUP-048,Zenith Trading 48,West,PROD-0054,Films Model 2,Packaging,Films,37,2365.7,0.0,0.0,71456.96,-14291.39,cancelled,UPI,Direct Sales,,
ORD-00168,2023-03-08,CUST-0028,Echo Ltd 28,West,Pune,SUP-013,Zenith Supplies 13,West,PROD-0035,Steel Model 3,Raw Materials,Steel,4,3028.72,0.0,12114.88,7434.01,4680.87,completed,Letter of Credit,Direct Sales,4,4.7
ORD-00169,2025-06-26,CUST-0288,Alpha Pvt Ltd 288,West,Ahmedabad,SUP-043,Zenith Trading 43,West,PROD-0037,Polymers Model 1,Raw Materials,Polymers,9,3878.2,5.41,3301.55,20437.67,-785.98,cancelled,Wire Transfer,Partner,,
ORD-00170,2024-06-06,CUST-0280,Alpha Ltd 280,North,Lucknow,SUP-013,Zenith Supplies 13,West,PROD-0025,Cables Model 1,Electronics,Cables,5,3670.61,5.26,17387.68,15182.61,2205.07,completed,Credit Card,Direct Sales,10,4.1
ORD-00171,2025-12-02,CUST-0166,Delta Group 166,South,Bengaluru,SUP-051,Nova Manufacturing 51,South,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,5,563.48,11.05,2506.08,2052.89,453.19,completed,Letter of Credit,Marketplace,10,4.4
ORD-00172,2023-01-19,CUST-0048,Beta Enterprises 48,West,Surat,SUP-018,Nova Supplies 18,West,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,2,3937.63,0.0,7875.26,6181.21,1694.05,completed,Letter of Credit,Direct Sales,9,4.5
ORD-00173,2025-11-07,CUST-0021,Gamma Group 21,South,Chennai,SUP-021,Apex Trading 21,South,PROD-0049,Corrugated Model 1,Packaging,Corrugated,10,3881.5,21.64,30415.43,23100.97,7314.46,completed,Wire Transfer,Partner,6,4.2
ORD-00174,2025-05-18,CUST-0264,Gamma Pvt Ltd 264,Central,Raipur,SUP-009,Nova Supplies 9,Central,PROD-0022,Controllers Model 2,Electronics,Controllers,3,4186.43,0.0,12559.29,7650.58,4908.71,completed,UPI,Online,8,3.7
ORD-00175,2025-04-08,CUST-0079,Gamma Pvt Ltd 79,Central,Bhopal,SUP-059,Zenith Trading 59,Central,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,9,3776.88,5.82,32013.59,25293.38,6720.21,completed,Letter of Credit,Online,6,4.2
ORD-00176,2025-02-20,CUST-0033,Echo Ltd 33,West,Pune,SUP-038,Summit Trading 38,West,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,7,4414.39,6.21,2898.18,20069.89,-1115.8,cancelled,UPI,Online,,
ORD-00177,2025-02-03,CUST-0243,Delta Group 243,West,Surat,SUP-018,Nova Supplies 18,West,PROD-0018,Sensors Model 2,Electronics,Sensors,1,2776.88,0.0,0.0,1927.6,-385.52,cancelled,Credit Card,Direct Sales,,
ORD-00178,2024-12-05,CUST-0064,Gamma Ltd 64,Central,Nagpur,SUP-049,Apex Supplies 49,Central,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,9,2074.05,0.0,18666.45,15005.25,3661.2,completed,Wire Transfer,Direct Sales,8,5.0
ORD-00179,2024-11-08,CUST-0095,Beta Ltd 95,North,Chandigarh,SUP-025,Orbit Industries 25,North,PROD-0025,Cables Model 1,Electronics,Cables,2,3922.68,0.39,7814.76,6487.91,1326.85,completed,Net-30,Online,4,4.9
ORD-00180,2025-05-27,CUST-0100,Alpha Enterprises 100,North,Lucknow,SUP-040,Orbit Supplies 40,North,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,7,3394.6,0.0,23762.2,18315.02,5447.18,pending,Wire Transfer,Online,,
ORD-00181,2025-01-04,CUST-0161,Delta Ltd 161,South,Chennai,SUP-016,Nova Manufacturing 16,South,PROD-0056,Films Model 4,Packaging,Films,6,671.71,0.0,4030.26,3368.3,661.96,completed,Letter of Credit,Online,7,3.3
ORD-00182,2024-03-11,CUST-0144,Echo Enterprises 144,Central,Raipur,SUP-009,Nova Supplies 9,Central,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,1,329.46,0.0,329.46,260.14,69.32,completed,Letter of Credit,Marketplace,10,3.6
ORD-00183,2023-12-06,CUST-0077,Gamma Corp 77,East,Bhubaneswar,SUP-017,Prime Trading 17,East,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,6,3822.8,11.0,2041.38,19435.64,-1845.75,cancelled,Letter of Credit,Direct Sales,,
ORD-00184,2024-04-19,CUST-0229,Gamma Enterprises 229,Central,Indore,SUP-049,Apex Supplies 49,Central,PROD-0073,Last Mile Model 1,Logistics Services,Last Mile,6,2695.04,0.0,1617.02,8934.72,-169.92,cancelled,Credit Card,Partner,,
ORD-00185,2024-10-25,CUST-0190,Alpha Group 190,North,Jaipur,SUP-055,Summit Solutions 55,North,PROD-0027,Cables Model 3,Electronics,Cables,8,2275.52,0.0,18204.16,11359.79,6844.37,pending,Credit Card,Partner,,
ORD-00186,2025-02-09,CUST-0135,Foxtrot Enterprises 135,North,Chandigarh,SUP-050,Orbit Trading 50,North,PROD-0023,Controllers Model 3,Electronics,Controllers,4,2480.43,0.0,9921.72,6223.27,3698.45,completed,Net-30,Marketplace,9,4.0
ORD-00187,2023-08-31,CUST-0247,Foxtrot Group 247,East,Patna,SUP-001,Summit Industries 1,South,PROD-0065,Freight Model 1,Logistics Services,Freight,2,4839.15,0.37,9642.49,5559.97,4082.52,completed,Credit Card,Marketplace,5,3.5
ORD-00188,2023-04-25,CUST-0246,Alpha Ltd 246,South,Kochi,SUP-046,Apex Supplies 46,South,PROD-0021,Controllers Model 1,Electronics,Controllers,1,2931.4,0.0,0.0,1740.01,-348.0,cancelled,Wire Transfer,Partner,,
ORD-00189,2024-03-19,CUST-0093,Foxtrot Corp 93,West,Pune,SUP-033,Nova Industries 33,West,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,19,2298.89,0.0,43678.91,35259.33,8419.58,pending,UPI,Marketplace,,
ORD-00190,2025-07-17,CUST-0247,Foxtrot Group 247,East,Patna,SUP-032,Prime Industries 32,East,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,1,2052.72,0.0,2052.72,1561.14,491.58,completed,Wire Transfer,Online,6,3.9
ORD-00191,2023-08-29,CUST-0009,Delta Corp 9,Central,Bhopal,SUP-044,Summit Solutions 44,Central,PROD-0054,Films Model 2,Packaging,Films,3,2215.4,0.0,6646.2,5265.19,1381.01,completed,Letter of Credit,Online,10,4.7
ORD-00192,2023-07-20,CUST-0221,Beta Pvt Ltd 221,South,Hyderabad,SUP-026,Zenith Industries 26,South,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,3,4736.59,0.0,0.0,9323.27,-1864.65,cancelled,UPI,Direct Sales,,
ORD-00193,2023-01-15,CUST-0131,Beta Ltd 131,South,Hyderabad,SUP-016,Nova Manufacturing 16,South,PROD-0011,Compressors Model 3,Industrial Equipment,Compressors,4,4809.97,1.16,19016.7,14323.1,4693.6,completed,UPI,Partner,5,4.4
ORD-00194,2025-03-24,CUST-0055,Alpha Group 55,North,Delhi,SUP-055,Summit Solutions 55,North,PROD-0075,Last Mile Model 3,Logistics Services,Last Mile,1,2390.04,0.0,2390.04,1883.56,506.48,completed,UPI,Direct Sales,7,3.4
ORD-00195,2023-11-28,CUST-0190,Alpha Group 190,North,Jaipur,SUP-040,Orbit Supplies 40,North,PROD-0033,Steel Model 1,Raw Materials,Steel,5,2893.97,1.5,14252.8,12202.13,2050.67,completed,Letter of Credit,Online,9,4.6
ORD-00196,2025-03-31,CUST-0083,Foxtrot Enterprises 83,West,Mumbai,SUP-053,Nova Trading 53,West,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,10,1904.76,1.22,18815.22,14536.97,4278.25,completed,Letter of Credit,Online,4,3.5
ORD-00197,2023-12-14,CUST-0090,Delta Ltd 90,North,Chandigarh,SUP-029,Prime Solutions 29,Central,PROD-0002,Pump Systems Model 2,Industrial Equipment,Pump Systems,3,892.23,0.0,2676.69,1885.88,790.81,completed,Wire Transfer,Online,5,3.5
ORD-00198,2024-12-13,CUST-0142,Delta Group 142,East,Bhubaneswar,SUP-023,Prime Industries 23,West,PROD-0051,Corrugated Model 3,Packaging,Corrugated,4,5268.14,1.1,20840.76,15283.82,5556.94,completed,Wire Transfer,Marketplace,3,5.0
ORD-00199,2024-05-27,CUST-0207,Foxtrot Enterprises 207,East,Bhubaneswar,SUP-022,Prime Solutions 22,East,PROD-0023,Controllers Model 3,Electronics,Controllers,3,2392.86,1.61,7063.0,4700.48,2362.52,completed,Wire Transfer,Partner,4,2.4
ORD-00200,2024-06-23,CUST-0235,Echo Enterprises 235,North,Chandigarh,SUP-058,Zenith Solutions 58,West,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,1,4246.29,0.0,4246.29,3366.94,879.35,completed,Net-30,Online,7,4.4
ORD-00201,2024-01-25,CUST-0284,Beta Enterprises 284,Central,Raipur,SUP-031,Apex Supplies 31,South,PROD-0041,Chemicals Model 1,Raw Materials,Chemicals,1,1696.57,0.0,1696.57,1311.22,385.35,completed,Net-30,Direct Sales,4,4.1
ORD-00202,2023-01-14,CUST-0118,Echo Pvt Ltd 118,West,Ahmedabad,SUP-018,Nova Supplies 18,West,PROD-0080,Cold Chain Model 4,Logistics Services,Cold Chain,1,2339.39,0.0,2339.39,1986.4,352.99,completed,UPI,Partner,7,
